cycle,season,genus,colony_id,value,line_group
3,Spring,D,OT_AN5,-150.90625,AN5_D
4,Spring,D,OT_AN5,176.3322182,AN5_D
5,Spring,D,OT_AN5,-36.29650291,AN5_D
6,Spring,D,OT_AN5,56.76487986,AN5_D
7,Spring,D,OT_AN5,-37.74014537,AN5_D
8,Spring,D,OT_AN5,74.14805857,AN5_D
9,Spring,D,OT_AN5,-82.30226707,AN5_D
10,Spring,D,OT_AN5,-63.19401042,AN5_D
11,Spring,D,OT_AN5,819.2579956,AN5_D
12,Spring,D,OT_AN5,1747.035482,AN5_D
13,Spring,D,OT_AN5,3713.164632,AN5_D
14,Spring,D,OT_AN5,8497.343262,AN5_D
15,Spring,D,OT_AN5,16701.97754,AN5_D
16,Spring,D,OT_AN5,28547.98438,AN5_D
17,Spring,D,OT_AN5,43897.89974,AN5_D
18,Spring,D,OT_AN5,61874.5,AN5_D
19,Spring,D,OT_AN5,82402.4349,AN5_D
20,Spring,D,OT_AN5,103934.612,AN5_D
21,Spring,D,OT_AN5,125868.6979,AN5_D
22,Spring,D,OT_AN5,146909.6068,AN5_D
23,Spring,D,OT_AN5,167223.1563,AN5_D
24,Spring,D,OT_AN5,186326.4063,AN5_D
25,Spring,D,OT_AN5,203901.7552,AN5_D
26,Spring,D,OT_AN5,219835.9583,AN5_D
27,Spring,D,OT_AN5,235527.4896,AN5_D
28,Spring,D,OT_AN5,249727.5677,AN5_D
29,Spring,D,OT_AN5,262121.974,AN5_D
30,Spring,D,OT_AN5,274305.2604,AN5_D
31,Spring,D,OT_AN5,285410.4948,AN5_D
32,Spring,D,OT_AN5,294684.1563,AN5_D
33,Spring,D,OT_AN5,303836.2396,AN5_D
34,Spring,D,OT_AN5,311040.2135,AN5_D
35,Spring,D,OT_AN5,316492.4583,AN5_D
1,Summer,C,OT_AN8,-3469.531169,AN8_C
2,Summer,C,OT_AN8,-2739.28595,AN8_C
3,Summer,C,OT_AN8,-700.2332865,AN8_C
4,Summer,C,OT_AN8,135.9677709,AN8_C
5,Summer,C,OT_AN8,450.6792399,AN8_C
6,Summer,C,OT_AN8,402.000117,AN8_C
7,Summer,C,OT_AN8,129.5397046,AN8_C
8,Summer,C,OT_AN8,34.15222295,AN8_C
9,Summer,C,OT_AN8,-328.498291,AN8_C
10,Summer,C,OT_AN8,391.9423625,AN8_C
11,Summer,C,OT_AN8,1908.953328,AN8_C
12,Summer,C,OT_AN8,6337.940837,AN8_C
13,Summer,C,OT_AN8,14721.90527,AN8_C
14,Summer,C,OT_AN8,31130.11979,AN8_C
15,Summer,C,OT_AN8,60936.94661,AN8_C
16,Summer,C,OT_AN8,107480.2135,AN8_C
17,Summer,C,OT_AN8,169102.8125,AN8_C
18,Summer,C,OT_AN8,236306.1198,AN8_C
19,Summer,C,OT_AN8,302290.5417,AN8_C
20,Summer,C,OT_AN8,363491.1563,AN8_C
21,Summer,C,OT_AN8,418498.3646,AN8_C
22,Summer,C,OT_AN8,466525.8438,AN8_C
23,Summer,C,OT_AN8,507562.4375,AN8_C
24,Summer,C,OT_AN8,543378.7292,AN8_C
25,Summer,C,OT_AN8,573539.2708,AN8_C
26,Summer,C,OT_AN8,598917.8333,AN8_C
27,Summer,C,OT_AN8,623566.6042,AN8_C
28,Summer,C,OT_AN8,645170.8958,AN8_C
29,Summer,C,OT_AN8,662475.5208,AN8_C
30,Summer,C,OT_AN8,677663.3333,AN8_C
31,Summer,C,OT_AN8,691147.1458,AN8_C
32,Summer,C,OT_AN8,701850.1042,AN8_C
33,Summer,C,OT_AN8,712058.0833,AN8_C
34,Summer,C,OT_AN8,720420.6042,AN8_C
35,Summer,C,OT_AN8,725197.4792,AN8_C
1,Summer,D,OT_AN8,-1357.976746,AN8_D
2,Summer,D,OT_AN8,-750.379715,AN8_D
3,Summer,D,OT_AN8,-196.3112895,AN8_D
4,Summer,D,OT_AN8,-263.1985957,AN8_D
5,Summer,D,OT_AN8,168.9088847,AN8_D
6,Summer,D,OT_AN8,208.1075096,AN8_D
7,Summer,D,OT_AN8,236.4050884,AN8_D
8,Summer,D,OT_AN8,-69.51606687,AN8_D
9,Summer,D,OT_AN8,23.47422536,AN8_D
10,Summer,D,OT_AN8,-38.36881765,AN8_D
11,Summer,D,OT_AN8,-57.36810811,AN8_D
12,Summer,D,OT_AN8,51.40083313,AN8_D
13,Summer,D,OT_AN8,170.9796702,AN8_D
14,Summer,D,OT_AN8,-25.79045614,AN8_D
15,Summer,D,OT_AN8,-59.6855793,AN8_D
16,Summer,D,OT_AN8,292.9687703,AN8_D
17,Summer,D,OT_AN8,468.7767741,AN8_D
18,Summer,D,OT_AN8,1442.032674,AN8_D
19,Summer,D,OT_AN8,2612.046387,AN8_D
20,Summer,D,OT_AN8,4144.242513,AN8_D
21,Summer,D,OT_AN8,7220.743164,AN8_D
22,Summer,D,OT_AN8,13917.71257,AN8_D
23,Summer,D,OT_AN8,25440.9401,AN8_D
24,Summer,D,OT_AN8,46198.58203,AN8_D
25,Summer,D,OT_AN8,83074.02083,AN8_D
26,Summer,D,OT_AN8,140445.6302,AN8_D
27,Summer,D,OT_AN8,217400.3646,AN8_D
28,Summer,D,OT_AN8,303315.6354,AN8_D
29,Summer,D,OT_AN8,388276.4688,AN8_D
30,Summer,D,OT_AN8,466303.4688,AN8_D
31,Summer,D,OT_AN8,534305.7292,AN8_D
32,Summer,D,OT_AN8,590946.2708,AN8_D
33,Summer,D,OT_AN8,638646.4167,AN8_D
34,Summer,D,OT_AN8,677617.6667,AN8_D
35,Summer,D,OT_AN8,705547.1042,AN8_D
1,Fall,C,OT_AN8,-4523.819092,AN8_C
2,Fall,C,OT_AN8,-2593.711751,AN8_C
3,Fall,C,OT_AN8,-486.9820938,AN8_C
4,Fall,C,OT_AN8,319.2631811,AN8_C
5,Fall,C,OT_AN8,329.6282781,AN8_C
6,Fall,C,OT_AN8,142.34493,AN8_C
7,Fall,C,OT_AN8,-163.0321706,AN8_C
8,Fall,C,OT_AN8,-179.0134379,AN8_C
9,Fall,C,OT_AN8,211.0157267,AN8_C
10,Fall,C,OT_AN8,961.779198,AN8_C
11,Fall,C,OT_AN8,3072.467244,AN8_C
12,Fall,C,OT_AN8,7316.246419,AN8_C
13,Fall,C,OT_AN8,15241.72331,AN8_C
14,Fall,C,OT_AN8,28271.59635,AN8_C
15,Fall,C,OT_AN8,45212.46875,AN8_C
16,Fall,C,OT_AN8,65227.33464,AN8_C
17,Fall,C,OT_AN8,87294.29167,AN8_C
18,Fall,C,OT_AN8,109840.5938,AN8_C
19,Fall,C,OT_AN8,131265.2005,AN8_C
20,Fall,C,OT_AN8,151079.5781,AN8_C
21,Fall,C,OT_AN8,168881.6667,AN8_C
22,Fall,C,OT_AN8,185316.8125,AN8_C
23,Fall,C,OT_AN8,199633.6146,AN8_C
24,Fall,C,OT_AN8,212406.651,AN8_C
25,Fall,C,OT_AN8,223540.9271,AN8_C
26,Fall,C,OT_AN8,233338.7813,AN8_C
27,Fall,C,OT_AN8,242125.9219,AN8_C
28,Fall,C,OT_AN8,248938.6927,AN8_C
29,Fall,C,OT_AN8,255337.5052,AN8_C
30,Fall,C,OT_AN8,260182.2396,AN8_C
31,Fall,C,OT_AN8,264255.224,AN8_C
32,Fall,C,OT_AN8,267416.3438,AN8_C
33,Fall,C,OT_AN8,269683.8125,AN8_C
34,Fall,C,OT_AN8,271457.0365,AN8_C
35,Fall,C,OT_AN8,271932.5,AN8_C
1,Fall,D,OT_AN8,145.4268901,AN8_D
2,Fall,D,OT_AN8,99.97830455,AN8_D
3,Fall,D,OT_AN8,-37.64735031,AN8_D
4,Fall,D,OT_AN8,89.5785319,AN8_D
5,Fall,D,OT_AN8,215.3565267,AN8_D
6,Fall,D,OT_AN8,53.10587056,AN8_D
7,Fall,D,OT_AN8,-215.0224094,AN8_D
8,Fall,D,OT_AN8,-28.29650625,AN8_D
9,Fall,D,OT_AN8,161.7965762,AN8_D
10,Fall,D,OT_AN8,-149.1858546,AN8_D
11,Fall,D,OT_AN8,-284.6526718,AN8_D
12,Fall,D,OT_AN8,-129.3304062,AN8_D
13,Fall,D,OT_AN8,12.79132326,AN8_D
14,Fall,D,OT_AN8,158.7255478,AN8_D
15,Fall,D,OT_AN8,23.36551285,AN8_D
16,Fall,D,OT_AN8,90.13567352,AN8_D
17,Fall,D,OT_AN8,383.8355357,AN8_D
18,Fall,D,OT_AN8,881.8218587,AN8_D
19,Fall,D,OT_AN8,1401.438354,AN8_D
20,Fall,D,OT_AN8,2469.515828,AN8_D
21,Fall,D,OT_AN8,3979.11141,AN8_D
22,Fall,D,OT_AN8,7009.155273,AN8_D
23,Fall,D,OT_AN8,12334.44368,AN8_D
24,Fall,D,OT_AN8,21534.16178,AN8_D
25,Fall,D,OT_AN8,36351.78385,AN8_D
26,Fall,D,OT_AN8,57207.91667,AN8_D
27,Fall,D,OT_AN8,81641.36979,AN8_D
28,Fall,D,OT_AN8,107753.1576,AN8_D
29,Fall,D,OT_AN8,134165.5651,AN8_D
30,Fall,D,OT_AN8,159172.2266,AN8_D
31,Fall,D,OT_AN8,181528.2396,AN8_D
32,Fall,D,OT_AN8,201338.4844,AN8_D
33,Fall,D,OT_AN8,219133.5781,AN8_D
34,Fall,D,OT_AN8,234024.0859,AN8_D
35,Fall,D,OT_AN8,245061.638,AN8_D
1,Winter,C,OT_AN8,-1059.662211,AN8_C
2,Winter,C,OT_AN8,-1010.266073,AN8_C
3,Winter,C,OT_AN8,-132.6329873,AN8_C
4,Winter,C,OT_AN8,-10.05326589,AN8_C
5,Winter,C,OT_AN8,199.4821828,AN8_C
6,Winter,C,OT_AN8,14.87438965,AN8_C
7,Winter,C,OT_AN8,19.47624207,AN8_C
8,Winter,C,OT_AN8,221.1939799,AN8_C
9,Winter,C,OT_AN8,526.4351451,AN8_C
10,Winter,C,OT_AN8,1363.935415,AN8_C
11,Winter,C,OT_AN8,4304.962972,AN8_C
12,Winter,C,OT_AN8,10411.69401,AN8_C
13,Winter,C,OT_AN8,22279.75781,AN8_C
14,Winter,C,OT_AN8,44426.67448,AN8_C
15,Winter,C,OT_AN8,83507.44531,AN8_C
16,Winter,C,OT_AN8,144877.7578,AN8_C
17,Winter,C,OT_AN8,226074.4688,AN8_C
18,Winter,C,OT_AN8,314165.2083,AN8_C
19,Winter,C,OT_AN8,394955.375,AN8_C
20,Winter,C,OT_AN8,462877.9688,AN8_C
21,Winter,C,OT_AN8,518278.8854,AN8_C
22,Winter,C,OT_AN8,562734.1458,AN8_C
23,Winter,C,OT_AN8,598742.2292,AN8_C
24,Winter,C,OT_AN8,627577.5,AN8_C
25,Winter,C,OT_AN8,649995.8125,AN8_C
26,Winter,C,OT_AN8,667151.875,AN8_C
27,Winter,C,OT_AN8,681464.1042,AN8_C
28,Winter,C,OT_AN8,690791.2708,AN8_C
29,Winter,C,OT_AN8,697556.1875,AN8_C
30,Winter,C,OT_AN8,702287.8333,AN8_C
31,Winter,C,OT_AN8,705003.125,AN8_C
32,Winter,C,OT_AN8,705701.3958,AN8_C
33,Winter,C,OT_AN8,705570.8958,AN8_C
34,Winter,C,OT_AN8,704972.2708,AN8_C
35,Winter,C,OT_AN8,702833.5208,AN8_C
1,Winter,D,OT_AN8,-312.9555995,AN8_D
2,Winter,D,OT_AN8,-442.1819572,AN8_D
3,Winter,D,OT_AN8,-368.9296366,AN8_D
4,Winter,D,OT_AN8,-240.9043961,AN8_D
5,Winter,D,OT_AN8,-97.58597565,AN8_D
6,Winter,D,OT_AN8,305.4903641,AN8_D
7,Winter,D,OT_AN8,325.7759247,AN8_D
8,Winter,D,OT_AN8,346.1194935,AN8_D
9,Winter,D,OT_AN8,189.0154368,AN8_D
10,Winter,D,OT_AN8,74.25642014,AN8_D
11,Winter,D,OT_AN8,53.0361762,AN8_D
12,Winter,D,OT_AN8,132.6941376,AN8_D
13,Winter,D,OT_AN8,-37.34671656,AN8_D
14,Winter,D,OT_AN8,-268.407196,AN8_D
15,Winter,D,OT_AN8,-314.3220698,AN8_D
16,Winter,D,OT_AN8,-31.73900986,AN8_D
17,Winter,D,OT_AN8,349.5893097,AN8_D
18,Winter,D,OT_AN8,553.8823013,AN8_D
19,Winter,D,OT_AN8,1125.3028,AN8_D
20,Winter,D,OT_AN8,1347.616882,AN8_D
21,Winter,D,OT_AN8,3194.068278,AN8_D
22,Winter,D,OT_AN8,5147.011719,AN8_D
23,Winter,D,OT_AN8,9919.011068,AN8_D
24,Winter,D,OT_AN8,17776.17188,AN8_D
25,Winter,D,OT_AN8,34718.11719,AN8_D
26,Winter,D,OT_AN8,60919.82813,AN8_D
27,Winter,D,OT_AN8,109468.2682,AN8_D
28,Winter,D,OT_AN8,172078.2266,AN8_D
29,Winter,D,OT_AN8,256641.0417,AN8_D
30,Winter,D,OT_AN8,330166.6406,AN8_D
31,Winter,D,OT_AN8,401662.2292,AN8_D
32,Winter,D,OT_AN8,449514.0469,AN8_D
33,Winter,D,OT_AN8,495100.0417,AN8_D
34,Winter,D,OT_AN8,518305.1094,AN8_D
35,Winter,D,OT_AN8,542093.0938,AN8_D
1,Spring,C,OT_AN8,88.78916677,AN8_C
2,Spring,C,OT_AN8,509.8559367,AN8_C
3,Spring,C,OT_AN8,405.5737508,AN8_C
4,Spring,C,OT_AN8,163.7329508,AN8_C
5,Spring,C,OT_AN8,101.2476514,AN8_C
6,Spring,C,OT_AN8,-56.46944173,AN8_C
7,Spring,C,OT_AN8,51.36553955,AN8_C
8,Spring,C,OT_AN8,360.8984528,AN8_C
9,Spring,C,OT_AN8,341.9417775,AN8_C
10,Spring,C,OT_AN8,-178.470623,AN8_C
11,Spring,C,OT_AN8,-344.0874456,AN8_C
12,Spring,C,OT_AN8,314.9949239,AN8_C
13,Spring,C,OT_AN8,929.811732,AN8_C
14,Spring,C,OT_AN8,1519.454041,AN8_C
15,Spring,C,OT_AN8,1631.71344,AN8_C
16,Spring,C,OT_AN8,2037.028971,AN8_C
17,Spring,C,OT_AN8,3222.499334,AN8_C
18,Spring,C,OT_AN8,4141.706816,AN8_C
19,Spring,C,OT_AN8,5126.009013,AN8_C
20,Spring,C,OT_AN8,6461.939484,AN8_C
21,Spring,C,OT_AN8,7856.146311,AN8_C
22,Spring,C,OT_AN8,8970.999622,AN8_C
23,Spring,C,OT_AN8,10237.73315,AN8_C
24,Spring,C,OT_AN8,11615.49726,AN8_C
